# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 21 2023 at 00:11:56+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.20-22.11.50-5992
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
637440 311.25 304.539232005393 277.603393424648 3684.22666716576 3679.32890820503 3616.55520367622 0 67.676299571991 3735 173663.158674151 173663.158674151 638963880 638963880 125107.423523211 125107.423523211 460311360 460311360 1031.60174762289 4147088.76576032 28611.8535074906 4118476.91225283 69814 280639787 1936427 278703360 0 0 0 0 3671.20645713806 1692573195.57072 795821
637952 311.5 304.661987036407 277.669511681976 3685.69827795029 3680.80051898956 3618.00414848328 0 67.6985702514648 3738 173733.159594192 173733.159594192 639477104 639477104 125157.852381108 125157.852381108 460681088 460681088 1031.64041771205 4145723.68696706 28625.7614250634 4117097.92554199 69840 280641373 1938013 278703360 0 0 0 0 3672.6676671505 1692573197.04233 796460
638464 311.75 304.768502075322 277.744484867333 3687.36491799355 3682.46715903282 3619.64833807945 0 67.7208170890808 3741 173793.899676783 173793.899676783 639990328 639990328 125201.609705894 125201.609705894 461050816 461050816 1031.68234557369 4144372.26977545 28639.3081644158 4115732.96161103 69866 280642936 1939576 278703360 0 0 0 0 3674.32397699356 1692573198.70897 797099
638976 312 304.881250860112 277.816201641194 3688.95506596565 3684.05730700493 3621.16181349754 0 67.8519768714905 3744 173858.194546034 173858.194546034 640503552 640503552 125247.927908897 125247.927908897 461420544 461420544 1031.78410023777 4146080.76419142 28630.2829461242 4117450.4812453 70012 281537789 1941149 279596640 0 0 0 0 3675.83038401604 1692573200.29912 797738
639488 312.25 304.866768607507 277.95645490852 3692.08218097687 3687.18442201614 3624.21272015572 0 67.8753106594086 3747 173849.936057577 173849.936057577 641016776 641016776 125241.978470796 125241.978470796 461790272 461790272 1031.89268269793 4148244.03485253 28620.3246128431 4119623.71023968 70038 281539306 1942666 279596640 0 0 0 0 3679.02077674866 1692573203.42623 798377
640000 312.5 304.986921751652 278.023707044895 3693.58051800728 3688.68275904655 3625.68702721596 0 67.8978278636932 3750 173918.453254522 173918.453254522 641530000 641530000 125291.338450439 125291.338450439 462160000 462160000 1031.91041119595 4146799.15141425 28633.5255021018 4118165.62591214 70064 281540887 1944247 279596640 0 0 0 0 3680.50885462761 1692573204.92457 799016
640512 312.75 305.107348808353 278.090892194191 3695.07436203957 3690.17660307884 3627.15835356712 0 67.9204242229462 3753 173987.126649798 173987.126649798 642043224 642043224 125340.810955794 125340.810955794 462529728 462529728 1031.95110514243 4145447.30075292 28647.0604465726 4116800.24030635 70090 281542453 1945813 279596640 0 0 0 0 3681.99255275726 1692573206.41841 799655
641024 313 305.225300210188 278.159544213978 3696.59697008133 3691.69921112061 3628.60091876984 0 68.0550346374512 3756 174054.388305637 174054.388305637 642556448 642556448 125389.266440125 125389.266440125 462899456 462899456 1032.00110368967 4146944.04397479 28636.662900907 4118307.38107389 70236 282437308 1947388 280489920 0 0 0 0 3683.50452256203 1692573207.94102 800294
641536 313.25 305.260653393955 278.272841429895 3699.11772298813 3694.2199640274 3631.04493570328 0 68.0769975185394 3759 174074.548419399 174074.548419399 643069672 643069672 125403.789842267 125403.789842267 463269184 463269184 1032.1011200262 4149067.7004033 28626.4611414503 4120441.23926185 70262 282438823 1948903 280489920 0 0 0 0 3686.01528549194 1692573210.46177 800933
642048 313.5 305.384363037728 278.338149043765 3700.56831908226 3695.67056012154 3632.47205495834 0 68.1006960868835 3762 174145.093706306 174145.093706306 643582896 643582896 125454.61086357 125454.61086357 463638912 463638912 1032.12710571174 4147660.44266446 28639.7649722907 4119020.67769217 70288 282440396 1950476 280489920 0 0 0 0 3687.45514655113 1692573211.91237 801572
642560 313.75 305.501768363997 278.407001785237 3702.09403395653 3697.1962749958 3633.97573423386 0 68.1231987476349 3765 174212.04396316 174212.04396316 644096120 644096120 125502.842015204 125502.842015204 464008640 464008640 1032.17491167941 4146341.55799394 28653.3429041299 4117688.21508981 70314 282441958 1952038 280489920 0 0 0 0 3688.96892142296 1692573213.43808 802211
643072 314 305.619910621518 278.47550110369 3703.60965800285 3698.71189904213 3635.41285133362 0 68.2550175189972 3768 174279.414454242 174279.414454242 644609344 644609344 125551.375904747 125551.375904747 464378368 464378368 1032.24774645873 4147926.19795217 28643.5845812296 4119282.61337094 70460 283336810 1953610 281383200 0 0 0 0 3690.47289872169 1692573214.95371 802850
643584 314.25 305.658898736265 278.586985318326 3706.08232998848 3701.18457102776 3637.80961847305 0 68.2871263027191 3771 174301.647383357 174301.647383357 645122568 645122568 125567.392568847 125567.392568847 464748096 464748096 1032.3597589071 4150093.12960974 28633.8561426299 4121459.27346711 70486 283338330 1955130 281383200 0 0 0 0 3692.93657565117 1692573217.42638 803489
644096 314.5 305.770251249366 278.659028417469 3707.67785406113 3702.7800951004 3639.36813092232 0 68.313894033432 3774 174365.146030227 174365.146030227 645635792 645635792 125613.137171028 125613.137171028 465117824 465117824 1032.18102431368 4147867.69702225 28641.5155866507 4119226.1814356 70512 283339909 1956709 281383200 0 0 0 0 3694.52191281319 1692573219.0219 804128
644608 314.75 305.878674620168 278.732698289085 3709.30769014359 3704.40993118286 3640.9762711525 0 68.3355991840363 3777 174426.974336957 174426.974336957 646149016 646149016 125657.678455517 125657.678455517 465487552 465487552 1032.23379583553 4146573.45308387 28655.1637432753 4117918.28934059 70538 283341468 1958268 281383200 0 0 0 0 3696.14152503014 1692573220.65174 804767
645120 315 305.99717450176 278.800954635506 3710.81433105469 3705.91657209396 3642.40660309792 0 68.4659862518311 3780 174494.548762768 174494.548762768 646662240 646662240 125706.359260207 125706.359260207 465857280 465857280 1032.33950475049 4148286.17286226 28646.3541259305 4119639.81873633 70684 284236321 1959841 282276480 0 0 0 0 3697.6377363205 1692573222.15838 805406
645632 315.25 306.030370097431 278.915607542954 3713.35322904587 3708.45547008514 3644.86964774132 0 68.4878573417664 3783 174513.478514316 174513.478514316 647175464 647175464 125719.996305981 125719.996305981 466227008 466227008 1032.45184689695 4150449.06509752 28636.5865020803 4121812.47859544 70710 284237837 1961357 282276480 0 0 0 0 3700.16671061516 1692573224.69728 806045
646144 315.5 306.153319351294 278.981216213721 3714.80364012718 3709.90588116646 3646.29835128784 0 68.5104129314423 3786 174583.590189721 174583.590189721 647688688 647688688 125770.50495235 125770.50495235 466596736 466596736 1032.50422264304 4149157.09160212 28650.7076059925 4120506.38399613 70736 284239420 1962940 282276480 0 0 0 0 3701.60681653023 1692573226.14769 806684
646656 315.75 306.27185707337 279.049346505215 3716.30634498596 3711.40858602524 3647.77806901932 0 68.5326888561249 3789 174651.186194026 174651.186194026 648201912 648201912 125819.201302248 125819.201302248 466966464 466966464 1032.53728482008 4147788.01874941 28663.8175598654 4119124.20118954 70762 284240982 1964502 282276480 0 0 0 0 3703.09905838966 1692573227.65039 807323
647168 316 306.383935661032 279.121062577473 3717.88616204262 3712.98840308189 3649.28094577789 0 68.6636288166046 3792 174715.098884108 174715.098884108 648715136 648715136 125865.244182313 125865.244182313 467336192 467336192 1032.6328500538 4149456.33144769 28654.8036291346 4120801.52781855 70908 285135838 1966078 283169760 0 0 0 0 3704.66842913628 1692573229.23021 807962
647680 316.25 306.424888554289 279.231608892948 3720.32702898979 3715.42927002907 3651.64503717422 0 68.6876094341278 3795 174738.452225985 174738.452225985 649228360 649228360 125882.067994889 125882.067994889 467705920 467705920 1032.73067837738 4151555.99688611 28644.6992580388 4122911.29762807 70934 285137355 1967595 283169760 0 0 0 0 3707.09893774986 1692573231.67108 808601
648192 316.5 306.550832686921 279.295560939953 3721.73646402359 3716.83870506287 3653.01584529877 0 68.7250030040741 3798 174810.271727681 174810.271727681 649741584 649741584 125933.806964078 125933.806964078 468075648 468075648 1032.52853825615 4149245.48543105 28651.619216123 4120593.86621492 70960 285138932 1969172 283169760 0 0 0 0 3708.49819779396 1692573233.08051 809240
648704 316.75 306.670838897196 279.362850797278 3723.21673607826 3718.31897711754 3654.47386455536 0 68.7473244667053 3801 174878.70513575 174878.70513575 650254808 650254808 125983.106581981 125983.106581981 468445376 468445376 1032.57251882983 4147925.02383317 28665.0376445719 4119259.9861886 70986 285140498 1970738 283169760 0 0 0 0 3709.96824073792 1692573234.56079 809879
649216 317 306.780255751507 279.436046099942 3724.82424902916 3719.92649006844 3656.00423240662 0 68.8782606124878 3804 174941.099975346 174941.099975346 650768032 650768032 126028.055998326 126028.055998326 468815104 468815104 1032.66467356127 4149575.58883319 28655.9215877027 4120919.66724548 71132 286035349 1972309 284063040 0 0 0 0 3711.56527471542 1692573236.1683 810518
649728 317.25 306.836657382177 279.538313051794 3727.0736219883 3722.17586302757 3658.17777705193 0 68.9000480175018 3807 174973.262942567 174973.262942567 651281256 651281256 126051.226289553 126051.226289553 469184832 469184832 1032.77636068931 4151725.71385358 28646.2993787614 4123079.41447482 71158 286036872 1973832 284063040 0 0 0 0 3713.80469846725 1692573238.41767 811157
650240 317.5 306.948993940098 279.609794095976 3728.64347100258 3723.74571204185 3659.72536468506 0 68.9223432540894 3810 175037.322739903 175037.322739903 651794480 651794480 126097.375146094 126097.375146094 469554560 469554560 1032.82002079481 4150407.66909877 28660.0590982557 4121747.61000051 71184 286038453 1975413 284063040 0 0 0 0 3715.36439681053 1692573239.98752 811796
650752 317.75 307.066524737965 279.678447542127 3730.14915513992 3725.2513961792 3661.20571064949 0 68.9476134777069 3813 175104.344546797 175104.344546797 652307704 652307704 126145.657842576 126145.657842576 469924288 469924288 1032.8175583087 4148904.90479764 28672.1241535055 4120232.78064413 71210 286040014 1976974 284063040 0 0 0 0 3716.8598845005 1692573241.49321 812435
651264 318 307.177720110478 279.75068193632 3731.73055005074 3726.83279109001 3662.71075129509 0 69.0774610042572 3816 175167.753584422 175167.753584422 652820928 652820928 126191.337890008 126191.337890008 470294016 470294016 1032.92100651291 4150597.07743014 28663.297136 4121933.78029414 71356 286934864 1978544 284956320 0 0 0 0 3718.43016719818 1692573243.0746 813074
651776 318.25 307.201304699178 279.871127948504 3734.37410712242 3729.4763481617 3665.27911734581 0 69.0992977619171 3819 175181.202669923 175181.202669923 653334152 653334152 126201.026648686 126201.026648686 470663744 470663744 1033.04161750034 4152778.06578572 28653.8576299229 4124124.2081558 71382 286936378 1980058 284956320 0 0 0 0 3721.06316971779 1692573245.71816 813713
652288 318.5 307.317357257101 279.940410294434 3735.89430999756 3730.99655103683 3666.77729010582 0 69.1223845481873 3822 175247.381512132 175247.381512132 653847376 653847376 126248.70207106 126248.70207106 471033472 471033472 1033.0885230851 4151477.34160766 28667.6422551723 4122809.69935249 71408 286937959 1981639 284956320 0 0 0 0 3722.57330036163 1692573247.23836 814352
652800 318.75 307.434540459297 280.009137165125 3737.39963817596 3732.50187921524 3668.2590303421 0 69.1450335979462 3825 175314.20510298 175314.20510298 654360600 654360600 126296.84197215 126296.84197215 471403200 471403200 1033.11212090641 4150083.54698711 28680.3813580131 4121403.1656291 71434 286939519 1983199 284956320 0 0 0 0 3724.06839704514 1692573248.74369 814991
653312 319 307.542836412249 280.082894270984 3739.01172304153 3734.11396408081 3669.7922873497 0 69.2779726982117 3828 175375.960749822 175375.960749822 654873824 654873824 126341.330912253 126341.330912253 471772928 471772928 1033.17802702684 4151621.29144465 28670.603569138 4122950.68787552 71580 287834371 1984771 285849600 0 0 0 0 3725.6699552536 1692573250.35577 815630
653824 319.25 307.581357952009 280.195024230503 3741.47011709213 3736.57235813141 3672.17442774773 0 69.2998843193054 3831 175397.927615069 175397.927615069 655387048 655387048 126357.155903201 126357.155903201 472142656 472142656 1033.28216628499 4153731.17322536 28660.7293872072 4125070.44383815 71606 287835885 1986285 285849600 0 0 0 0 3728.11816096306 1692573252.81417 816269
654336 319.5 307.704672088165 280.260239518082 3742.89755010605 3737.99979114532 3673.58011579514 0 69.3216354846954 3834 175468.247364196 175468.247364196 655900272 655900272 126407.814446459 126407.814446459 472512384 472512384 1033.33311037918 4152451.06604709 28674.6620061653 4123776.40404092 71632 287837470 1987870 285849600 0 0 0 0 3729.53528046608 1692573254.2416 816908
654848 319.75 307.822618940617 280.328545962757 3744.38904118538 3739.49128222466 3675.04956769943 0 69.3437044620514 3837 175535.506425755 175535.506425755 656413496 656413496 126456.268061863 126456.268061863 472882112 472882112 1033.37963785552 4151153.71561536 28688.0315063708 4122465.68410899 71658 287839031 1989431 285849600 0 0 0 0 3731.01631379128 1692573255.73309 817547
655360 320 307.920605897265 280.407972671665 3746.12188601494 3741.22412705421 3676.70473790169 0 69.4761152267456 3840 175591.383378909 175591.383378909 656926720 656926720 126496.521974649 126496.521974649 473251840 473251840 1033.46222006931 4152754.85719606 28678.7782861968 4124076.07890986 71804 288733888 1991008 286742880 0 0 0 0 3732.65377163887 1692573257.46594 818186
655872 320.25 307.906869401266 280.548819114742 3749.21175312996 3744.31399416924 3679.71800923347 0 69.4979619979858 3843 175583.550157328 175583.550157328 657439944 657439944 126490.87889999 126490.87889999 473621568 473621568 1033.56066276973 4154837.12361347 28668.8684231443 4126168.25519032 71830 288735408 1992528 286742880 0 0 0 0 3735.8179037571 1692573260.5558 818825
656384 320.5 308.025173401301 280.616532307651 3750.69550418854 3745.79774522781 3681.1798388958 0 69.5199191570282 3846 175651.012881899 175651.012881899 657953168 657953168 126539.479234796 126539.479234796 473991296 473991296 1033.60875131413 4153549.73277017 28682.6428489672 4124867.0899212 71856 288736989 1994109 286742880 0 0 0 0 3737.29149866104 1692573262.03955 819464
656896 320.75 308.142572267978 280.684849344137 3752.18912315369 3747.29136419296 3682.65145134926 0 69.5418319702148 3849 175717.959455179 175717.959455179 658466392 658466392 126587.707732772 126587.707732772 474361024 474361024 1033.65554432357 4152257.68288684 28695.9851864487 4123561.69770039 71882 288738551 1995671 286742880 0 0 0 0 3738.77464199066 1692573263.53317 820103
657408 321 308.257697211939 280.754464433976 3753.70925807953 3748.8114991188 3684.09558010101 0 69.6714949607849 3852 175783.609326556 175783.609326556 658979616 658979616 126635.002083084 126635.002083084 474730752 474730752 1033.76235949219 4153952.60525159 28687.4513456441 4125265.15390594 72028 289633407 1997247 287636160 0 0 0 0 3740.28400921822 1692573265.05331 820742
657920 321.25 308.306613908143 280.860704859717 3756.03363418579 3751.13587522507 3686.34479546547 0 69.6930558681488 3855 175811.504018214 175811.504018214 659492840 659492840 126655.0974967 126655.0974967 475100480 475100480 1033.88148408032 4156113.29329758 28678.1791273731 4127435.11417021 72054 289634930 1998770 287636160 0 0 0 0 3742.59872436523 1692573267.37768 821381
658432 321.5 308.424312367203 280.928751746837 3757.52021312714 3752.62245416641 3687.80980086327 0 69.7146213054657 3858 175878.621433717 175878.621433717 660006064 660006064 126703.44906989 126703.44906989 475470208 475470208 1033.9344964304 4154849.80785451 28692.0265573675 4126157.78129714 72080 289636508 2000348 287636160 0 0 0 0 3744.07508826256 1692573268.86426 822020
658944 321.75 308.534266446059 281.001193531502 3759.09988808632 3754.2021291256 3689.36776709557 0 69.7362835407257 3861 175941.322625014 175941.322625014 660519288 660519288 126748.619182854 126748.619182854 475839936 475839936 1033.98547148109 4153578.63614112 28705.3938925138 4124873.2422486 72106 289638069 2001909 287636160 0 0 0 0 3745.64431905746 1692573270.44394 822659
659456 322 308.644885297714 281.07329371313 3760.67034816742 3755.7725892067 3690.86139202118 0 69.866471529007 3864 176004.40290226 176004.40290226 661032512 661032512 126794.062390393 126794.062390393 476209664 476209664 1034.07935005898 4155218.0696176 28696.5471278987 4126521.5224897 72252 290532924 2003484 288529440 0 0 0 0 3747.20425105095 1692573272.0144 823298
659968 322.25 308.703312476942 281.174368327793 3762.87492704391 3757.97716808319 3692.99100923538 0 69.8882446289062 3867 176037.720936296 176037.720936296 661545736 661545736 126818.064794972 126818.064794972 476579392 476579392 1034.20074698753 4157383.08770843 28687.2582829811 4128695.82942545 72278 290534438 2004998 288529440 0 0 0 0 3749.39862513542 1692573274.21898 823937
660480 322.5 308.811872564381 281.247514847707 3764.46823906898 3759.57048010826 3694.56187367439 0 69.9105813503265 3870 176099.627205535 176099.627205535 662058960 662058960 126862.66224387 126862.66224387 476949120 476949120 1034.24058155358 4156070.78640188 28700.7197223732 4127370.0666795 72304 290536016 2006576 288529440 0 0 0 0 3750.98161387444 1692573275.81229 824576
660992 322.75 308.925597444901 281.317803192705 3765.99755001068 3761.09979104996 3696.06831669807 0 69.9334483146667 3873 176164.478692291 176164.478692291 662572184 662572184 126909.381435676 126909.381435676 477318848 477318848 1034.27417367325 4154733.86789759 28713.5137178462 4126020.35417975 72330 290537574 2008134 288529440 0 0 0 0 3752.50063562393 1692573277.3416 825215
661504 323 309.034357268729 281.3909319203 3767.58618712425 3762.68842816353 3697.58013367653 0 70.0645573139191 3876 176226.498860985 176226.498860985 663085408 663085408 126954.060938058 126954.060938058 477688576 477688576 1034.3676929892 4156368.32345193 28704.7033939798 4127663.62005795 72476 291432431 2009711 289422720 0 0 0 0 3754.07877469063 1692573278.93024 825854
662016 323.25 309.064561783833 281.507766897005 3770.1304769516 3765.23271799088 3700.04725170135 0 70.0875873565674 3879 176243.722952162 176243.722952162 663598632 663598632 126966.469221348 126966.469221348 478058304 478058304 1034.45581651149 4158394.92202857 28694.5698178038 4129700.35221077 72502 291433949 2011229 289422720 0 0 0 0 3756.61282014847 1692573281.47453 826493
662528 323.5 309.179941435432 281.576960778383 3771.63629508018 3766.73853611946 3701.53042459488 0 70.1107177734375 3882 176309.518070287 176309.518070287 664111856 664111856 127013.868207822 127013.868207822 478428032 478428032 1034.49253961123 4157074.3645653 28707.9667660905 4128366.39779921 72528 291435534 2012814 289422720 0 0 0 0 3758.10853004456 1692573282.98035 827132
663040 323.75 309.297478943484 281.645020555646 3773.11470007896 3768.21694111824 3702.98481488228 0 70.1344501972198 3885 176376.543703656 176376.543703656 664625080 664625080 127062.153660907 127062.153660907 478797760 478797760 1034.50903700365 4155673.02274399 28720.3093852375 4126952.71335875 72554 291437093 2014373 289422720 0 0 0 0 3759.5760269165 1692573284.45875 827771
663552 324 309.41164504848 281.715079500928 3774.63305711746 3769.73529815674 3704.42548918724 0 70.2650017738342 3888 176441.646798179 176441.646798179 665138304 665138304 127109.05411165 127109.05411165 479167488 479167488 1034.58932051587 4157250.58714591 28711.0500965282 4128539.53704938 72700 292331942 2015942 290316000 0 0 0 0 3761.0835518837 1692573285.97711 828410
664064 324.25 309.446212490888 281.829552010874 3777.12037110329 3772.22261214256 3706.83768725395 0 70.287321805954 3891 176461.358843804 176461.358843804 665651528 665651528 127123.254724257 127123.254724257 479537216 479537216 1034.70721402578 4159392.08620257 28701.7923835174 4130690.29381905 72726 292333457 2017457 290316000 0 0 0 0 3763.56067109108 1692573288.46442 829049
664576 324.5 309.563628188006 281.897556549902 3778.59690713882 3773.6991481781 3708.29134750366 0 70.309978723526 3894 176528.315014623 176528.315014623 666164752 666164752 127171.490136328 127171.490136328 479906944 479906944 1034.74035876412 4158061.20478974 28714.9410441548 4129346.26374558 72752 292335036 2019036 290316000 0 0 0 0 3765.02704930305 1692573289.94096 829688
665088 324.75 309.675561976004 281.968698738393 3780.13915205002 3775.24139308929 3709.81118917465 0 70.3323929309845 3897 176592.145132859 176592.145132859 666677976 666677976 127217.473531405 127217.473531405 480276672 480276672 1034.78043476062 4156758.83457726 28727.9897980335 4128030.84477923 72778 292336602 2020602 290316000 0 0 0 0 3766.55900526047 1692573291.4832 830327
665600 325 309.788565885522 282.039341151069 3781.66723608971 3776.76947712898 3711.26294207573 0 70.4624848365784 3900 176656.585486701 176656.585486701 667191200 667191200 127263.896541914 127263.896541914 480646400 480646400 1034.88005980907 4158410.69213588 28719.398842329 4129691.29329355 72924 293231458 2022178 291209280 0 0 0 0 3768.07539367676 1692573293.01129 830966
666112 325.25 309.805681037668 282.163503679596 3784.36363601685 3779.46587705612 3713.88321113586 0 70.4848709106445 3903 176666.345383196 176666.345383196 667704424 667704424 127270.92759855 127270.92759855 481016128 481016128 1034.98240998379 4160485.13463384 28709.815575275 4131775.31905856 72950 293232980 2023700 291209280 0 0 0 0 3770.76268625259 1692573295.70769 831605
666624 325.5 309.91679414253 282.234886295511 3785.9126060009 3781.01484704018 3715.40946674347 0 70.5156292915344 3906 176729.707507784 176729.707507784 668217648 668217648 127316.573849699 127316.573849699 481385856 481385856 1035.01774202641 4159167.20997772 28723.0472476665 4130444.16273005 72976 293234562 2025282 291209280 0 0 0 0 3772.30130195618 1692573297.25666 832244
667136 325.75 310.036848088869 282.301351060007 3787.3513841629 3782.45362520218 3716.81814455986 0 70.5374798774719 3909 176798.168137291 176798.168137291 668730872 668730872 127365.893078002 127365.893078002 481755584 481755584 1034.94466454155 4157414.38576076 28732.9068026046 4128681.47895816 73002 293236124 2026844 291209280 0 0 0 0 3773.72985506058 1692573298.69543 832883
667648 326 310.144431103014 282.374870724485 3788.94119906425 3784.04344010353 3718.33078527451 0 70.6686599254608 3912 176859.51723157 176859.51723157 669244096 669244096 127410.089136506 127410.089136506 482125312 482125312 1035.03146458844 4159010.99056629 28723.9075816667 4130287.08298462 73148 294130975 2028415 292102560 0 0 0 0 3775.3090929985 1692573300.28525 833522
668160 326.25 310.200222067215 282.477399102204 3791.16197299957 3786.26421403885 3720.47566223145 0 70.6904757022858 3915 176891.331966916 176891.331966916 669757320 669757320 127433.008560519 127433.008560519 482495040 482495040 1035.13677832218 4161092.4492133 28714.3858258225 4132378.06338748 73174 294132493 2029933 292102560 0 0 0 0 3777.51982474327 1692573302.50602 834161
668672 326.5 310.324245269099 282.541550834591 3792.5489590168 3787.65120005608 3721.84100151062 0 70.7121574878693 3918 176962.056059987 176962.056059987 670270544 670270544 127483.958394282 127483.958394282 482864768 482864768 1035.18758823719 4159840.99065926 28728.0254110362 4131112.96524823 73200 294134077 2031517 292102560 0 0 0 0 3778.89655160904 1692573303.89301 834800
669184 326.75 310.436456006454 282.612476808052 3794.07901406288 3789.18125510216 3723.34897446632 0 70.7342545986176 3921 177026.044108285 177026.044108285 670783768 670783768 127530.055562616 127530.055562616 483234496 483234496 1035.23199502865 4158564.33387767 28741.1121440817 4129823.22173359 73226 294135641 2033081 292102560 0 0 0 0 3780.41632771492 1692573305.42306 835439
669696 327 310.54684339896 282.684447920489 3795.63022017479 3790.73246121407 3724.82371449471 0 70.8644256591797 3924 177088.992396209 177088.992396209 671296992 671296992 127575.403684679 127575.403684679 483604224 483604224 1035.32859439806 4160196.90804843 28732.4728209576 4131464.43522747 73372 295030493 2034653 292995840 0 0 0 0 3781.956843853 1692573306.97427 836078
670208 327.25 310.59847971151 282.789460398915 3797.89765095711 3792.99989199638 3727.01568722725 0 70.8861508369446 3927 177118.437946067 177118.437946067 671810216 671810216 127596.616340864 127596.616340864 483973952 483973952 1035.43971044193 4162297.04250872 28723.0755592396 4133573.96694948 73398 295032008 2036168 292995840 0 0 0 0 3784.2142188549 1692573309.2417 836717
670720 327.5 310.71411780429 282.858333395258 3799.38256812096 3794.48480916023 3728.47836518288 0 70.9088428020477 3930 177184.380439987 177184.380439987 672323440 672323440 127644.121497272 127644.121497272 484343680 484343680 1035.48163518765 4161013.87188078 28736.4065255675 4132277.46535521 73424 295033587 2037747 292995840 0 0 0 0 3785.68887281418 1692573310.72662 837356
671232 327.75 310.828040052687 282.928270701106 3800.88733506203 3795.9895761013 3729.96109843254 0 70.9304547309875 3933 177249.344475556 177249.344475556 672836664 672836664 127690.921769556 127690.921769556 484713408 484713408 1035.52653418899 4159743.23495046 28749.4881570001 4130993.74679346 73450 295035154 2039314 292995840 0 0 0 0 3787.18332505226 1692573312.23138 837995
671744 328 310.924037028427 283.00840092202 3802.60993099213 3797.7121720314 3731.60587859154 0 71.0634934902191 3936 177304.086644308 177304.086644308 673349888 673349888 127730.358180496 127730.358180496 485083136 485083136 1035.602863695 4161290.96876095 28740.3596133771 4132550.60914757 73596 295930011 2040891 293889120 0 0 0 0 3788.8220770359 1692573313.95398 838634
672256 328.25 310.916593291754 283.146546246347 3805.59552001953 3800.69776105881 3734.51416754723 0 71.0863525867462 3939 177299.841861741 177299.841861741 673863112 673863112 127727.300227304 127727.300227304 485452864 485452864 1035.68653999209 4163276.22797133 28730.2496220183 4134545.97834932 73622 295931526 2042406 293889120 0 0 0 0 3791.87022590637 1692573316.93957 839273
672768 328.5 311.028187577312 283.217404452087 3807.1254901886 3802.22773122787 3736.02147507668 0 71.1082322597504 3942 177363.478379087 177363.478379087 674376336 674376336 127773.14415176 127773.14415176 485822592 485822592 1035.72210210744 4161971.64863586 28743.4541746052 4133228.19446125 73648 295933111 2043991 293889120 0 0 0 0 3793.38990402222 1692573318.46954 839912
673280 328.75 311.143154171722 283.286431393512 3808.61313605309 3803.71537709236 3737.48715305328 0 71.1303598880768 3945 177429.037951809 177429.037951809 674889560 674889560 127820.37345067 127820.37345067 486192320 486192320 1035.76775874163 4160708.07767712 28756.4672393449 4131951.61043777 73674 295934673 2045553 293889120 0 0 0 0 3794.86714625359 1692573319.95719 840551
673792 329 311.243057383117 283.364019626055 3810.28384518623 3805.38608622551 3739.0809431076 0 71.2608063220978 3948 177486.007647103 177486.007647103 675402784 675402784 127861.414577939 127861.414577939 486562048 486562048 1035.85665537273 4162302.81839811 28747.7046615264 4133555.11373658 73820 296829529 2047129 294782400 0 0 0 0 3796.52747273445 1692573321.6279 841190
674304 329.25 311.278121258558 283.478062205795 3812.74649310112 3807.8487341404 3741.43230628967 0 71.3409848213196 3951 177506.002783113 177506.002783113 675916008 675916008 127875.819129649 127875.819129649 486931776 486931776 1035.44614755597 4162297.07259809 28724.0322239949 4133573.0403741 73846 296831052 2048652 294782400 0 0 0 0 3798.97934126854 1692573324.09054 841829
674816 329.5 311.380753912041 283.553853795609 3814.38175916672 3809.48400020599 3742.96268963814 0 71.4235196113586 3954 177564.528939726 177564.528939726 676429232 676429232 127917.98153599 127917.98153599 487301504 487301504 1034.28958802719 4156206.72404892 28704.0564030262 4127502.66764589 73872 296832632 2050232 294782400 0 0 0 0 3800.60448861122 1692573325.72581 842468
675328 329.75 311.493086724556 283.624168966583 3815.89726614952 3810.9995071888 3744.45626306534 0 71.4456489086151 3957 177628.586601248 177628.586601248 676942456 676942456 127964.128853885 127964.128853885 487671232 487671232 1034.33598087819 4154952.52285616 28717.0659905561 4126235.45686561 73898 296834197 2051797 294782400 0 0 0 0 3802.10962677002 1692573327.24132 843107
675840 330 311.604330577333 283.695171545367 3817.42500400543 3812.52724504471 3745.90485191345 0 71.5787980556488 3960 177692.02328469 177692.02328469 677455680 677455680 128009.82881744 128009.82881744 488040960 488040960 1034.39377344803 4156416.86021155 28707.5172513543 4127709.3429602 74044 297729054 2053374 295675680 0 0 0 0 3803.62689518929 1692573328.76905 843746
