# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p018.laboratori.local by n.grillo6 on Aug 19 2023 at 19:02:44+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.19-17.02.39-6068
# Run ID: run-TOV_example-libaas504-p018.laboratori.local-n.grillo6-2023.08.19-17.02.39-6068
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
65024 63.5 1692.60899797347 1692.59350525056 139.600293874741 135.057771921158 130.068396568298 0 9.53454113006592 381 225049.292370552 225049.292370552 30394656 30394656 110493.515387708 110493.515387708 14923008 14923008 749.273703900795 1993347.95467827 20955.7440222313 1972392.21065604 7146 19000597 199957 18800640 0 0 0 0 138.279298305511 1692464699.7746 81419
65536 64 1694.79681026947 1692.59243065001 140.488022089005 135.945500135422 130.891839981079 0 9.64953875541687 384 225340.183893428 225340.183893428 30633984 30633984 110636.335774391 110636.335774391 15040512 15040512 753.216218565762 1996357.38302403 20971.7779150721 1975385.60510896 7292 19589610 201450 19388160 0 0 0 0 139.139641523361 1692464700.66233 82058
66048 64.5 1685.8167059611 1692.45293151282 142.27991604805 137.737394094467 132.620022773743 0 9.66225814819336 387 224146.189224587 224146.189224587 30873312 30873312 110050.11456514 110050.11456514 15158016 15158016 757.15122230732 2028061.53688121 20983.4616433209 2007078.07523789 7318 19591066 202906 19388160 0 0 0 0 140.938304424286 1692464702.45422 82697
66560 65 1688.7974437974 1692.41045267531 143.102655887604 138.560133934021 133.429657697678 0 9.67573118209839 390 224542.508127302 224542.508127302 31112640 31112640 110244.697131094 110244.697131094 15275520 15275520 758.813333351408 2025468.7962626 21109.8974682594 2004358.89879434 7344 19592556 204396 19388160 0 0 0 0 141.750978708267 1692464703.27696 83336
67072 65.5 1691.56723419939 1692.38418960334 143.939877986908 139.397356033325 134.252905607224 0 9.68960428237915 393 224910.779459151 224910.779459151 31351968 31351968 110425.509048536 110425.509048536 15393024 15393024 760.40270492027 2022696.48678799 21229.0271861701 2001467.45960182 7370 19594014 205854 19388160 0 0 0 0 142.578128576279 1692464704.11418 83975
67584 66 1692.86635000988 1692.36755709243 144.89618897438 140.353667020798 135.144184350967 0 9.80603122711182 396 225083.509897314 225083.509897314 31591296 31591296 110510.315328645 110510.315328645 15510528 15510528 764.150581113228 2025309.23258396 21241.2737687466 2004067.95881521 7516 20183025 207345 19975680 0 0 0 0 143.524119615555 1692464705.07049 84614
68096 66.5 1684.14236391957 1692.221033612 146.692024946213 142.14950299263 136.874639511108 0 9.81989145278931 399 223923.568706746 223923.568706746 31830624 31830624 109940.81351667 109940.81351667 15628032 15628032 767.821539637846 2055972.14588585 21247.1030478373 2034725.04283801 7542 20184476 208796 19975680 0 0 0 0 145.309999704361 1692464706.86633 85253
68608 67 1687.46715940423 1692.17644156824 147.478636980057 142.936115026474 137.647683382034 0 9.83363342285156 402 224365.633514386 224365.633514386 32069952 32069952 110157.856165908 110157.856165908 15745536 15745536 769.406540736957 2053286.46898104 21369.6461798232 2031916.82280122 7568 20185965 210285 19975680 0 0 0 0 146.086488485336 1692464707.65294 85892
69120 67.5 1690.50227302918 1692.14802990493 148.286782979965 143.744261026382 138.442293405533 0 9.84734773635864 405 224769.18222196 224769.18222196 32309280 32309280 110355.988383345 110355.988383345 15863040 15863040 770.989693534988 2050610.63322463 21487.6554442587 2029122.97778037 7594 20187422 211742 19975680 0 0 0 0 146.884639978409 1692464708.46109 86531
69632 68 1692.60134415279 1692.1341518587 149.171971082687 144.629449129105 139.260909318924 0 9.96857333183289 408 225048.274718555 225048.274718555 32548608 32548608 110493.015746294 110493.015746294 15980544 15980544 774.488161103465 2052679.46915456 21494.4680073416 2031185.00114722 7740 20776434 213234 20563200 0 0 0 0 147.759442329407 1692464709.34628 87170
70144 68.5 1684.51471091567 1692.00028651075 150.9348320961 146.392310142517 140.95524930954 0 9.98212790489197 411 223973.075963348 223973.075963348 32787936 32787936 109965.120328575 109965.120328575 16098048 16098048 777.788026414634 2082018.50161333 21491.4796126391 2060527.0220007 7766 20777885 214685 20563200 0 0 0 0 149.511739730835 1692464711.10914 87809
70656 69 1687.51405383543 1691.95777184558 151.741296052933 147.19877409935 141.747770786285 0 9.99595832824707 414 224371.868597959 224371.868597959 33027264 33027264 110160.917434377 110160.917434377 16215552 16215552 779.304578934911 2079263.16745793 21610.8924766299 2057652.2749813 7792 20779368 216168 20563200 0 0 0 0 150.308113336563 1692464711.9156 88448
71168 69.5 1690.26629434947 1691.9302954758 152.566534996033 148.02401304245 142.559900283813 0 10.0092706680298 417 224737.806496706 224737.806496706 33266592 33266592 110340.583695134 110340.583695134 16333056 16333056 780.881907326768 2076683.78007488 21727.1846382591 2054956.59543663 7818 20780825 217625 20563200 0 0 0 0 151.123133897781 1692464712.74084 89087
71680 70 1692.05310176606 1691.9158294162 153.474018096924 148.931496143341 143.386717557907 0 10.1689219474792 420 224975.380410815 224975.380410815 33505920 33505920 110457.226483288 110457.226483288 16450560 16450560 783.162945273966 2075643.1236499 21702.1391553918 2053940.98449451 7964 21369836 219116 21150720 0 0 0 0 152.020311832428 1692464713.64832 89726
72192 70.5 1681.98164464359 1691.73927853638 155.435964107513 150.893442153931 145.256102323532 0 10.1825466156006 423 223636.279471811 223636.279471811 33745248 33745248 109799.761762333 109799.761762333 16568064 16568064 784.490022503694 2099348.73905938 21646.6593236807 2077702.0797357 7990 21371289 220569 21150720 0 0 0 0 153.972317218781 1692464715.61027 90365
72704 71 1684.7361532103 1691.6839388423 156.257673025131 151.715151071548 146.064621686935 0 10.195680141449 426 224002.518930841 224002.518930841 33984576 33984576 109979.576081568 109979.576081568 16685568 16685568 786.025669269134 2096779.68754183 21766.1024789139 2075013.58506291 8016 21372784 222064 21150720 0 0 0 0 154.783877372742 1692464716.43198 91004
73216 71.5 1686.78850104344 1691.63691469748 157.140194892883 152.597672939301 146.933537244797 0 10.2092781066895 429 224275.399098736 224275.399098736 34223904 34223904 110113.553348116 110113.553348116 16803072 16803072 787.525189649806 2094126.27884183 21878.8566932941 2072247.42214854 8042 21374238 223518 21150720 0 0 0 0 155.656155586243 1692464717.3145 91643
73728 72 1689.08321826768 1691.60955767266 157.998548984528 153.456027030945 147.727094650269 0 10.3259670734406 432 224580.50470087 224580.50470087 34463232 34463232 110263.352488514 110263.352488514 16920576 16920576 790.929865978521 2096202.76733219 21886.9687469839 2074315.79858521 8188 21963251 225011 21738240 0 0 0 0 156.497380018234 1692464718.17285 92282
74240 72.5 1680.60597316282 1691.43660857013 159.843647956848 155.301126003265 149.506717920303 0 10.3393080234528 435 223453.370191729 223453.370191729 34702560 34702560 109709.957928069 109709.957928069 17038080 17038080 794.239679573594 2124856.1151471 21887.4461953527 2102968.66895175 8214 21964696 226456 21738240 0 0 0 0 158.339029788971 1692464720.01795 92921
74752 73 1683.50366637085 1691.38014037704 160.64553809166 156.103016138077 150.295525074005 0 10.3525681495667 438 223838.647480668 223838.647480668 34941888 34941888 109899.119340689 109899.119340689 17155584 17155584 795.747791423212 2122315.01182962 22004.6100049847 2100310.40182464 8240 21966189 227949 21738240 0 0 0 0 159.13072180748 1692464720.81984 93560
75264 73.5 1686.64114737311 1691.34209087557 161.422365903854 156.879843950272 151.058686494827 0 10.3661484718323 441 224255.806954728 224255.806954728 35181216 35181216 110103.934100516 110103.934100516 17273088 17273088 797.207215113537 2119655.30126932 22114.5397261488 2097540.76154317 8266 21967637 229397 21738240 0 0 0 0 159.897434711456 1692464721.59667 94199
75776 74 1688.44450542162 1691.31321724937 162.320878982544 157.778357028961 151.893256902695 0 10.481897354126 444 224495.581440858 224495.581440858 35420544 35420544 110221.657313923 110221.657313923 17390592 17390592 800.566028963786 2121715.84572039 22123.0687335511 2099592.77698684 8412 22556652 230892 22325760 0 0 0 0 160.785265922546 1692464722.49518 94838
76288 74.5 1681.81664418498 1691.17616560024 164.012938022614 159.470416069031 153.520400762558 0 10.49494099617 447 223614.341010835 223614.341010835 35659872 35659872 109788.990532396 109788.990532396 17508096 17508096 803.809392424817 2149898.87011186 22123.7241523764 2127775.14595948 8438 22558102 232342 22325760 0 0 0 0 162.466943979263 1692464724.18724 95477
76800 75 1684.5086500586 1691.12710050583 164.826649904251 160.284127950668 154.319100856781 0 10.5100331306458 450 223972.270111791 223972.270111791 35899200 35899200 109964.724675825 109964.724675825 17625600 17625600 805.13542804132 2146970.23045842 22234.9663983964 2124735.26406002 8464 22559595 233835 22325760 0 0 0 0 163.27095079422 1692464725.00095 96116
77312 75.5 1687.2198032617 1691.09232742887 165.635936975479 161.093415021896 155.113266944885 0 10.5251069068909 453 224332.745041676 224332.745041676 36138528 36138528 110141.708756924 110141.708756924 17743104 17743104 806.449311375116 2144021.99578682 22339.9573793091 2121682.03840751 8490 22561045 235285 22325760 0 0 0 0 164.070063829422 1692464725.81024 96755
77824 76 1689.10088001187 1691.0689730394 166.522190093994 161.979668140411 155.919764995575 0 10.6708767414093 456 224582.853006379 224582.853006379 36377856 36377856 110264.505447175 110264.505447175 17860608 17860608 808.494275642473 2142703.74835161 22313.3856456362 2120390.36270598 8636 23150056 236776 22913280 0 0 0 0 164.945919513702 1692464726.69649 97394
78336 76.5 1680.01801015178 1690.90035399739 168.469336032867 163.926814079285 157.787738800049 0 10.6840124130249 459 223375.19462978 223375.19462978 36617184 36617184 109671.575702708 109671.575702708 17978112 17978112 810.55293616565 2167400.57646706 22283.1843227244 2145117.39214434 8662 23151509 238229 22913280 0 0 0 0 166.88298869133 1692464728.64364 98033
78848 77 1682.80997541556 1690.84691536971 169.267003059387 164.724481105804 158.57236456871 0 10.6970884799957 462 223746.414331253 223746.414331253 36856512 36856512 109853.835195128 109853.835195128 18095616 18095616 811.995656287993 2164897.8616887 22396.2689537195 2142501.59273498 8688 23152999 239719 22913280 0 0 0 0 167.670615673065 1692464729.44131 98672
79360 77.5 1685.87443559601 1690.81057935382 170.035274028778 165.492752075195 159.327707767487 0 10.7099692821503 465 224153.864956845 224153.864956845 37095840 37095840 110053.883155707 110053.883155707 18213120 18213120 813.443483556779 2162418.83869577 22503.9933557167 2139914.84534005 8714 23154452 241172 22913280 0 0 0 0 168.428800582886 1692464730.20958 99311
79872 78 1687.86944377369 1690.78277224632 170.906100034714 166.363578081131 160.135627985001 0 10.823251247406 468 224419.12124415 224419.12124415 37335168 37335168 110184.117289547 110184.117289547 18330624 18330624 816.677296909589 2164367.90257683 22511.91952227 2141855.98305456 8860 23743463 242663 23500800 0 0 0 0 169.289284706116 1692464731.0804 99950
80384 78.5 1681.64656069241 1690.66091813838 172.592103004456 168.049581050873 161.758277654648 0 10.8362195491791 471 223591.726709662 223591.726709662 37574496 37574496 109777.887482 109777.887482 18448128 18448128 819.839688495405 2191719.56657224 22513.469815565 2169206.09675668 8886 23744915 244115 23500800 0 0 0 0 170.965331792831 1692464732.76641 100589
80896 79 1684.50409819933 1690.61918814734 173.375592947006 168.833070993423 162.528779745102 0 10.8492465019226 474 223971.664896583 223971.664896583 37813824 37813824 109964.427530452 109964.427530452 18565632 18565632 821.255039077845 2189233.05472164 22624.3409407029 2166608.71378094 8912 23746401 245601 23500800 0 0 0 0 171.738728284836 1692464733.5499 101228
81408 79.5 1687.01392972636 1690.58848863212 174.191387891769 169.648865938187 163.331611633301 0 10.8635320663452 477 224305.372096416 224305.372096416 38053152 38053152 110128.269332537 110128.269332537 18683136 18683136 822.668882614697 2186753.06330379 22730.5788005994 2164022.48450319 8938 23747857 247057 23500800 0 0 0 0 172.54434466362 1692464734.36569 101867
81920 80 1688.94659003359 1690.57058436903 175.063011884689 170.520489931107 164.134520292282 0 10.9858045578003 480 224562.338610866 224562.338610866 38292480 38292480 110254.433397393 110254.433397393 18800640 18800640 825.365506641997 2187371.12966333 22724.7281017761 2164646.40156155 9084 24336868 248548 24088320 0 0 0 0 173.389776229858 1692464735.23732 102506
82432 80.5 1678.89336096955 1690.39308556934 177.156224966049 172.613703012466 166.158847332001 0 11.0011684894562 483 223225.661274512 223225.661274512 38531808 38531808 109598.158604092 109598.158604092 18918144 18918144 828.015578169048 2213083.68320898 22714.2331847017 2190369.45002428 9110 24338325 250005 24088320 0 0 0 0 175.486966371536 1692464737.33053 103145
82944 81 1680.94174020104 1690.33233281206 178.016707897186 173.474185943604 166.997336864471 0 11.021842956543 486 223498.013777131 223498.013777131 38771136 38771136 109731.876800324 109731.876800324 19035648 19035648 828.722435508204 2208802.83708928 22805.1128557097 2185997.72423357 9136 24339819 251499 24088320 0 0 0 0 176.337607145309 1692464738.19101 103784
83456 81.5 1683.29223707156 1690.28575633047 178.84380698204 174.301285028458 167.811364173889 0 11.0349817276001 489 223810.535841035 223810.535841035 39010464 39010464 109885.317236031 109885.317236031 19153152 19153152 830.097210495728 2206317.17048338 22909.5227951926 2183407.64768819 9162 24341276 252956 24088320 0 0 0 0 177.13542342186 1692464739.01811 104423
83968 82 1685.38093240042 1690.2511156602 179.695802927017 175.153280973434 168.598696470261 0 11.1565384864807 492 224088.24877196 224088.24877196 39249792 39249792 110021.6672671 110021.6672671 19270656 19270656 833.009941467372 2207609.71298821 22910.4767977785 2184699.23619043 9308 24930281 254441 24675840 0 0 0 0 177.976802587509 1692464739.87011 105062
84480 82.5 1678.1072527775 1690.09393482289 181.527633905411 176.985111951828 170.360367059708 0 11.1698520183563 495 223121.140329296 223121.140329296 39489120 39489120 109546.841461315 109546.841461315 19388160 19388160 835.477483336932 2232553.97623036 22896.0231301701 2209657.95310019 9334 24931733 255893 24675840 0 0 0 0 179.798376321793 1692464741.70194 105701
84992 83 1680.38301851864 1690.03694562224 182.359124898911 177.816602945328 171.178222894669 0 11.1835448741913 498 223423.726142238 223423.726142238 39728448 39728448 109695.403448897 109695.403448897 19505664 19505664 836.784008700766 2229965.61373498 23002.3481023647 2206963.26563261 9360 24933227 257387 24675840 0 0 0 0 180.619762420654 1692464742.53343 106340
85504 83.5 1682.48732651025 1689.98811714211 183.206572055817 178.664050102234 172.012183904648 0 11.1968309879303 501 223703.514932802 223703.514932802 39967776 39967776 109832.772674589 109832.772674589 19623168 19623168 838.098507332927 2227408.82871714 23104.3444721894 2204304.48424495 9386 24934688 258848 24675840 0 0 0 0 181.457051515579 1692464743.38088 106979
86016 84 1684.22757954777 1689.94934112934 184.090703964233 179.548182010651 172.832153081894 0 11.3116457462311 504 223934.898976671 223934.898976671 40207104 40207104 109946.376392878 109946.376392878 19740672 19740672 840.960803832384 2228661.77558955 23106.1708312805 2205555.60475827 9532 25523703 260343 25263360 0 0 0 0 182.330638647079 1692464744.26501 107618
86528 84.5 1678.32302004743 1689.81359087835 185.794877052307 181.252355098724 174.472261428833 0 11.3253107070923 507 223149.828745506 223149.828745506 40446432 40446432 109560.926748696 109560.926748696 19858176 19858176 843.797963095434 2254333.26086611 23103.2306225844 2231230.03024353 9558 25525158 261798 25263360 0 0 0 0 184.024905443192 1692464745.96918 108257
87040 85 1680.85957586877 1689.76294922619 186.592232942581 182.049710988998 175.255863189697 0 11.3393089771271 510 223487.089207512 223487.089207512 40685760 40685760 109726.513112713 109726.513112713 19975680 19975680 845.067707637438 2251730.54129663 23207.6057622478 2228522.93553438 9584 25526651 263291 25263360 0 0 0 0 184.812076807022 1692464746.76654 108896
87552 85.5 1682.78446755538 1689.71751262264 187.45364689827 182.911124944687 176.10337972641 0 11.3527212142944 513 223743.022806163 223743.022806163 40925088 40925088 109852.170042015 109852.170042015 20093184 20093184 846.32369040755 2249101.15449003 23306.8522524175 2225794.30223761 9610 25528108 264748 25263360 0 0 0 0 185.663254499435 1692464747.62795 109535
88064 86 1684.30639366995 1689.68022022356 188.357059001923 183.81453704834 176.941743612289 0 11.4686279296875 516 223945.378102356 223945.378102356 41164416 41164416 109951.521378774 109951.521378774 20210688 20210688 849.034798355356 2250040.0666394 23305.2693613355 2226734.79727806 9756 26117117 266237 25850880 0 0 0 0 186.556117773056 1692464748.53136 110174
88576 86.5 1678.31100514723 1689.54913381582 190.086201906204 185.543679952621 178.606736898422 0 11.482006072998 519 223148.231244376 223148.231244376 41403744 41403744 109560.142416011 109560.142416011 20328192 20328192 851.781855110099 2275224.58427237 23300.8245435369 2251923.75972883 9782 26118569 267689 25850880 0 0 0 0 188.275189638138 1692464750.26051 110813
89088 87 1680.90530764218 1689.50182562841 190.87068605423 186.328164100647 179.377672195435 0 11.495698928833 522 223493.169704104 223493.169704104 41643072 41643072 109729.498482881 109729.498482881 20445696 20445696 853.039952831639 2272672.45310171 23403.4347565119 2249269.0183452 9808 26120057 269177 25850880 0 0 0 0 189.049653768539 1692464751.04499 111452
89600 87.5 1683.39538635245 1689.46498605037 191.664336919785 187.121814966202 180.158027410507 0 11.5089535713196 525 223824.250569421 223824.250569421 41882400 41882400 109892.050821088 109892.050821088 20563200 20563200 854.313886835239 2270171.85474968 23501.8882276689 2246669.96652201 9834 26121507 270627 25850880 0 0 0 0 189.832769870758 1692464751.83864 112091
90112 88 1685.01219246309 1689.43527332817 192.553030967712 188.01050901413 180.952491998672 0 11.6535267829895 528 224039.221109892 224039.221109892 42121728 42121728 109997.59592399 109997.59592399 20680704 20680704 854.787870327776 2265267.24923151 23440.3764105889 2241826.87282092 9980 26710521 272121 26438400 0 0 0 0 190.711109638214 1692464752.72733 112730
90624 88.5 1676.86016125057 1689.27376486454 194.540476083755 189.997954130173 182.876274108887 0 11.666818857193 531 222955.327039876 222955.327039876 42361056 42361056 109465.431326437 109465.431326437 20798208 20798208 857.495439598003 2290064.08304247 23436.6654991908 2266627.41754328 10006 26711979 273579 26438400 0 0 0 0 192.688606500626 1692464754.71478 113369
91136 89 1679.05329259207 1689.21864491927 195.364338874817 190.821816921234 183.682203054428 0 11.6845426559448 534 223246.925783042 223246.925783042 42600384 42600384 109608.598940411 109608.598940411 20915712 20915712 858.404674811105 2286677.146261 23529.3446529071 2263147.80160809 10032 26713472 275072 26438400 0 0 0 0 193.502428293228 1692464755.53864 114008
91648 89.5 1681.32170949836 1689.17541545007 196.17747092247 191.634948968887 184.482260227203 0 11.6976838111877 537 223548.534494902 223548.534494902 42839712 42839712 109756.681196053 109756.681196053 21033216 21033216 859.668137836033 2284244.35404246 23626.6799461622 2260617.6740963 10058 26714928 276528 26438400 0 0 0 0 194.305414438248 1692464756.35177 114647
92160 90 1683.21004090233 1689.13995232871 197.031867980957 192.489346027374 185.271998405457 0 11.8134620189667 540 223799.607038374 223799.607038374 43079040 43079040 109879.951470104 109879.951470104 21150720 21150720 862.254460808376 2285037.24701015 23624.4116668425 2261412.8353433 10204 27303940 278020 27025920 0 0 0 0 195.149195432663 1692464757.20617 115286
92672 90.5 1677.53187722046 1689.01228943431 198.756417036057 194.213895082474 186.917981147766 0 11.8411378860474 543 223044.638395233 223044.638395233 43318368 43318368 109509.280944952 109509.280944952 21268224 21268224 863.796543436512 2306486.03055814 23589.8561799222 2282896.17437822 10230 27305394 279474 27025920 0 0 0 0 196.86369562149 1692464758.93072 115925
93184 91 1679.60982187352 1688.96159056127 199.587821006775 195.045299053192 187.735786676407 0 11.8547356128693 546 223320.921916304 223320.921916304 43557696 43557696 109644.929171904 109644.929171904 21385728 21385728 864.99918193214 2303966.32669491 23689.4352626535 2280276.89143225 10256 27306889 280969 27025920 0 0 0 0 197.685004472733 1692464759.76213 116564
93696 91.5 1681.53101202646 1688.91954144875 200.435430049896 195.892908096313 188.569983005524 0 11.8686022758484 549 223576.363359038 223576.363359038 43797024 43797024 109770.344465087 109770.344465087 21503232 21503232 866.212622378569 2301484.20854918 23784.9445490424 2277699.26400014 10282 27308348 282428 27025920 0 0 0 0 198.522028446198 1692464760.60973 117203
94208 92 1683.38861391638 1688.88711971287 201.288536071777 196.746014118195 189.355919361115 0 11.9873988628387 552 223823.350106322 223823.350106322 44036352 44036352 109891.608716461 109891.608716461 21620736 21620736 868.543778058241 2301688.10965473 23777.014453709 2277911.09520102 10428 27897363 283923 27613440 0 0 0 0 199.364711284637 1692464761.46284 117842
94720 92.5 1677.58002030673 1688.76272962825 203.042740106583 198.500218153 191.043813467026 0 12.0019118785858 555 223051.039499983 223051.039499983 44275680 44275680 109512.423725623 109512.423725623 21738240 21738240 870.911233472289 2325092.47185716 23766.6258463375 2301325.84601082 10454 27898823 285383 27613440 0 0 0 0 201.108954429626 1692464763.21704 118481
95232 93 1679.68953589969 1688.71525643413 203.865071058273 199.322549104691 191.852416992188 0 12.015692949295 558 223331.520693222 223331.520693222 44515008 44515008 109650.132903531 109650.132903531 21855744 21855744 872.080386429831 2322559.9310953 23863.9186996423 2298696.01239566 10480 27900309 286869 27613440 0 0 0 0 201.921071767807 1692464764.03938 119120
95744 93.5 1681.87191825755 1688.67836720913 204.676667928696 200.134145975113 192.6499979496 0 12.0291111469269 561 223621.690251524 223621.690251524 44754336 44754336 109792.598823853 109792.598823853 21973248 21973248 873.225923572725 2319973.69583584 23956.589854116 2296017.10598172 10506 27901767 288327 27613440 0 0 0 0 202.722310304642 1692464764.85097 119759
96256 94 1683.60070979775 1688.64834129827 205.540298938751 200.997776985168 193.446600198746 0 12.1500082015991 564 223851.550374709 223851.550374709 44993664 44993664 109905.454335597 109905.454335597 22090752 22090752 875.497250892756 2320098.97081224 23947.8431062579 2296151.12770598 10652 28490779 289819 28200960 0 0 0 0 203.575166463852 1692464765.7146 120398
96768 94.5 1677.17794193203 1688.51950777162 207.383253097534 202.840731143951 195.221728801727 0 12.1639575958252 567 222997.579159282 222997.579159282 45232992 45232992 109486.176049323 109486.176049323 22208256 22208256 877.686031814305 2342800.89460691 23933.6774667594 2318867.21714015 10678 28492237 291277 28200960 0 0 0 0 205.408266305923 1692464767.55756 121037
97280 95 1679.20678868314 1688.47193791547 208.210112094879 203.667590141296 196.034754991531 0 12.1778709888458 570 223267.33462331 223267.33462331 45472320 45472320 109618.619165235 109618.619165235 22325760 22325760 878.824325986947 2340262.61062727 24029.9317314934 2316232.67889578 10704 28493734 292774 28200960 0 0 0 0 206.225014448166 1692464768.38442 121676
97792 95.5 1680.65757875666 1688.42828764096 209.105309963226 204.562788009644 196.915798664093 0 12.1920611858368 573 223460.231671486 223460.231671486 45711648 45711648 109713.326741235 109713.326741235 22443264 22443264 879.936835594274 2337664.18527591 24121.0654623131 2313543.1198136 10730 28495193 294233 28200960 0 0 0 0 207.109950780869 1692464769.27961 122315
98304 96 1682.00744842344 1688.39369060809 210.011291027069 205.468769073486 197.756185531616 0 12.3116250038147 576 223639.710342381 223639.710342381 45950976 45950976 109801.446233082 109801.446233082 22560768 22560768 882.244547304115 2337964.77807808 24114.4394970448 2313850.33858104 10876 29084206 295726 28788480 0 0 0 0 207.95965051651 1692464770.1856 122954
98816 96.5 1670.91714057787 1688.15739726966 212.452292919159 207.909770965576 200.129920721054 0 12.324773311615 579 222165.143011233 222165.143011233 46190304 46190304 109077.470936923 109077.470936923 22678272 22678272 884.407630673263 2360377.73672128 24100.3108188595 2336277.42590242 10902 29085660 297180 28788480 0 0 0 0 210.436582326889 1692464772.6266 123593
99328 97 1672.83313128593 1688.08710796298 213.290180921555 208.747658967972 200.954815387726 0 12.3380675315857 582 222419.893135777 222419.893135777 46429632 46429632 109202.546810346 109202.546810346 22795776 22795776 885.583809417063 2358013.05767806 24196.5265789216 2333816.53109913 10928 29087154 298674 28788480 0 0 0 0 211.264227390289 1692464773.46448 124232
99840 97.5 1673.96008483087 1688.01513377136 214.224941015244 209.682419061661 201.874412298203 0 12.3533565998077 585 222569.732879113 222569.732879113 46668960 46668960 109276.114337759 109276.114337759 22913280 22913280 886.601719721635 2355235.52606006 24284.3044918531 2330951.22156821 10954 29088613 300133 28788480 0 0 0 0 212.188829421997 1692464774.39925 124871
100352 98 1675.77667497129 1687.95845305562 215.071768045425 210.529246091843 202.65488243103 0 12.4716901779175 588 222811.266704182 222811.266704182 46908288 46908288 109394.701342126 109394.701342126 23030784 23030784 888.789696766293 2355294.87088898 24275.5719397584 2331019.29894922 11100 29677631 301631 29376000 0 0 0 0 213.025148391724 1692464775.24607 125510
100864 98.5 1670.74634614181 1687.799384301 216.782998085022 212.240476131439 204.299691200256 0 12.4858129024506 591 222142.434183015 222142.434183015 47147616 47147616 109066.321476137 109066.321476137 23148288 23148288 890.949818238712 2377487.33360225 24264.7243071191 2353222.60929513 11126 29679117 303117 29376000 0 0 0 0 214.726233959198 1692464776.9573 126149
101376 99 1672.52551186941 1687.72921187535 217.633441925049 213.090919971466 205.136536121368 0 12.4994246959686 594 222378.992058157 222378.992058157 47386944 47386944 109182.465414835 109182.465414835 23265792 23265792 892.06081690372 2375022.38284127 24360.5100960546 2350661.87274522 11152 29680636 304636 29376000 0 0 0 0 215.566380023956 1692464777.80775 126788
101888 99.5 1674.64263813776 1687.67178213537 218.438903093338 213.896381139755 205.928905248642 0 12.5124180316925 597 222660.485166797 222660.485166797 47626272 47626272 109320.671417633 109320.671417633 23383296 23383296 893.205589538732 2372654.60541901 24452.7620066455 2348201.84341237 11178 29682116 306116 29376000 0 0 0 0 216.361684083939 1692464778.61321 127427
102400 100 1676.42120193635 1687.62021642509 219.285690069199 214.743168115616 206.712482452393 0 12.6262168884277 600 222896.963009457 222896.963009457 47865600 47865600 109436.776062405 109436.776062405 23500800 23500800 895.555083728139 2373217.154238 24451.3579485532 2348765.79628945 11324 30271160 307640 29963520 0 0 0 0 217.198239088058 1692464779.45999 128066
102912 100.5 1672.06422568842 1687.48376621324 220.921770095825 216.379248142242 208.284693717957 0 12.640287399292 603 222317.659447532 222317.659447532 48104928 48104928 109152.35265294 109152.35265294 23618304 23618304 897.834250639672 2395526.71004001 24446.6355003628 2371080.07453965 11350 30272669 309149 29963520 0 0 0 0 218.824343919754 1692464781.09607 128705
103424 101 1674.01546052408 1687.42517757878 221.744817018509 217.202295064926 209.093897819519 0 12.6533401012421 606 222577.095631282 222577.095631282 48344256 48344256 109279.729263012 109279.729263012 23735808 23735808 898.90701387991 2393027.85227 24542.2482838078 2368485.60398619 11376 30274211 310691 29963520 0 0 0 0 219.637255191803 1692464781.91912 129344
103936 101.5 1676.34566612071 1687.3783160551 222.516659021378 217.974137067795 209.852627754211 0 12.6665422916412 609 222886.91976741 222886.91976741 48583584 48583584 109431.84508436 109431.84508436 23853312 23853312 900.029363442227 2390668.44998203 24635.1255313832 2366033.32445064 11402 30275717 312197 29963520 0 0 0 0 220.398865938187 1692464782.69096 129983
104448 102 1677.9414322615 1687.33396061903 223.382102966309 218.839581012726 210.654294967651 0 12.7811841964722 612 223099.092833489 223099.092833489 48822912 48822912 109536.016698031 109536.016698031 23970816 23970816 902.276338644608 2391030.09750073 24633.6211257333 2366396.476375 11548 30864780 313740 30551040 0 0 0 0 221.254044294357 1692464783.55641 130622
